Time,nsm,nlg,nsmz,nmdz,nlgz,no3,sio4,po4
2014-01-24 00:00:00,8.16216107652475E-08,4.66529502823918E-08,1.03622649032138E-07,6.23758256279283E-08,1.12615864149572E-08,1.48732510878834E-06,2.56115910339555E-06,1.46669502248836E-07
2014-01-24 12:00:00,9.29867261173215E-08,4.80046265446152E-08,1.01250321220038E-07,6.17249667053543E-08,1.12924327934374E-08,1.53790117098725E-06,2.61085880451092E-06,1.49205411480812E-07
2014-01-25 00:00:00,8.22043828984186E-08,4.47960105040472E-08,9.97032139796505E-08,6.15667520386144E-08,1.14024201528593E-08,1.51985681512235E-06,2.54771278797879E-06,1.48500532233785E-07
2014-01-25 12:00:00,9.28034954920758E-08,4.94059703271678E-08,1.06190345286891E-07,6.37881695736772E-08,1.15662484577505E-08,1.50514803369637E-06,2.56044195901965E-06,1.46745476310512E-07
2014-01-26 00:00:00,8.04023299162575E-08,4.54494849580243E-08,1.03731639308106E-07,6.23378713625967E-08,1.15224846957931E-08,1.57806527316216E-06,2.65788731851093E-06,1.53016374053454E-07
2014-01-26 12:00:00,9.34613879312735E-08,4.96001675851199E-08,1.05464072659586E-07,6.39176324192253E-08,1.16575706667819E-08,1.55725427742867E-06,2.65251828431623E-06,1.50543055471004E-07
2014-01-27 00:00:00,8.27230755708775E-08,4.57148720265933E-08,1.02572577104546E-07,6.2518997481983E-08,1.16621967277981E-08,1.57050520029341E-06,2.67628649515783E-06,1.52392356365682E-07
2014-01-27 12:00:00,8.6507144179025E-08,4.8659166911872E-08,1.1016120618537E-07,6.47391731524418E-08,1.18837357584536E-08,1.51680085869834E-06,2.64441542009605E-06,1.48392022517906E-07
2014-01-28 00:00:00,7.75113171013483E-08,4.5609569509201E-08,1.05426059341123E-07,6.38098626983196E-08,1.20167862691586E-08,1.4988733411768E-06,2.61804428065549E-06,1.48124406032188E-07
2014-01-28 12:00:00,8.5256110342045E-08,4.88678682440887E-08,1.08137653016981E-07,6.47687561813129E-08,1.20486515028088E-08,1.50531550484399E-06,2.61340300859753E-06,1.480162396186E-07
2014-01-29 00:00:00,7.39285476848399E-08,4.35487666386627E-08,1.02002929792492E-07,6.30108731193503E-08,1.20827678703166E-08,1.51338601100259E-06,2.62776923668576E-06,1.49231734606045E-07
2014-01-29 12:00:00,8.92841980328493E-08,4.6590149427283E-08,1.02367879516466E-07,6.32619513187816E-08,1.21047262467862E-08,1.52621165450889E-06,2.66300094812067E-06,1.48325162968559E-07
2014-01-30 00:00:00,8.06837341489597E-08,4.35312948805959E-08,1.05003079524971E-07,6.1850276094302E-08,1.19895478510697E-08,1.61768580793267E-06,2.7854494544216E-06,1.54671934843056E-07
2014-01-30 12:00:00,9.64869025516889E-08,4.54141405092409E-08,1.06813798860272E-07,6.05625912828953E-08,1.18584048757373E-08,1.67862478612388E-06,2.85759232805592E-06,1.57656754514619E-07
2014-01-31 00:00:00,8.51294573887532E-08,4.282503160541E-08,1.02763589610642E-07,5.90197087355126E-08,1.1617464741304E-08,1.80552413733108E-06,3.01189230452627E-06,1.68163389770491E-07
2014-01-31 12:00:00,1.03313622141707E-07,4.63606895225729E-08,1.02394266395451E-07,5.96620087977768E-08,1.16328521607472E-08,1.78603738253097E-06,2.99520633164375E-06,1.65651048790977E-07
2014-02-01 00:00:00,9.33141421418561E-08,4.40038205203406E-08,1.00223650592206E-07,5.91044765186003E-08,1.15732725492345E-08,1.81043100875771E-06,3.04503941705579E-06,1.68387996404166E-07
2014-02-01 12:00:00,1.09233983542607E-07,4.8831325981791E-08,1.08078999029345E-07,6.05771794792871E-08,1.16117511003299E-08,1.78486712904576E-06,3.02094530258459E-06,1.65772179040207E-07
2014-02-02 00:00:00,9.8663437176311E-08,4.66348370273566E-08,1.05859512524196E-07,5.93662719956008E-08,1.14518319428416E-08,1.77078221881702E-06,2.97369488511646E-06,1.66356288337153E-07
2014-02-02 12:00:00,1.25628741474562E-07,5.04804291865442E-08,1.02711016719323E-07,5.86603950150849E-08,1.13591469746909E-08,1.69100514733485E-06,2.85314628268629E-06,1.59875372326338E-07
2014-02-03 00:00:00,1.136910772998E-07,4.7657179188844E-08,1.05675397187802E-07,5.84479103331198E-08,1.13510083034359E-08,1.65119013203222E-06,2.81528594141621E-06,1.5837932622799E-07
2014-02-03 12:00:00,1.26067957689894E-07,5.23653176995459E-08,1.18053314531027E-07,6.16122070400542E-08,1.1594907284737E-08,1.57206701805708E-06,2.73099867833897E-06,1.51160001132427E-07
2014-02-04 00:00:00,1.03879288065549E-07,4.79452789600368E-08,1.17671264941858E-07,6.20914941874333E-08,1.16624114522638E-08,1.51292510252184E-06,2.64356005740152E-06,1.48204022307826E-07
2014-02-04 12:00:00,1.0720687565452E-07,5.07051287185458E-08,1.21727022527611E-07,6.31437484947489E-08,1.16913205740389E-08,1.45868444819847E-06,2.54553367265472E-06,1.43983833381529E-07
2014-02-05 00:00:00,8.75130864432816E-08,4.75964069333267E-08,1.19970177878487E-07,6.35123995423234E-08,1.165545216613E-08,1.46774561101411E-06,2.545837938921E-06,1.46166812355067E-07
2014-02-05 12:00:00,8.21649333243399E-08,5.06839166789548E-08,1.2772738850734E-07,6.47227573788064E-08,1.16139389329718E-08,1.4856870667856E-06,2.56532562483809E-06,1.48287113837337E-07
2014-02-06 00:00:00,6.2547251501238E-08,4.44093458853352E-08,1.14433579634655E-07,6.32549519635739E-08,1.14523097710929E-08,1.49484541112031E-06,2.55474983810521E-06,1.5114261013919E-07
2014-02-06 12:00:00,8.56302681149432E-08,5.29757587813395E-08,1.12547812096536E-07,6.41729571742805E-08,1.14846498059161E-08,1.48772858027867E-06,2.56027718088012E-06,1.48903308980591E-07
2014-02-07 00:00:00,8.11920790804227E-08,5.01991204735602E-08,1.05599452734187E-07,6.3140878693204E-08,1.143397786208E-08,1.47163336642572E-06,2.52084577153109E-06,1.48342968861E-07
2014-02-07 12:00:00,1.01509260262391E-07,5.92121165822718E-08,1.12271564541713E-07,6.5588142423597E-08,1.15939506351761E-08,1.44426317100826E-06,2.51268445948853E-06,1.44798030837666E-07
2014-02-08 00:00:00,9.26155253115898E-08,5.42620614701296E-08,1.04645490024183E-07,6.41008201902073E-08,1.15202786842662E-08,1.42485462146957E-06,2.45803570490036E-06,1.44394121525159E-07
2014-02-08 12:00:00,1.03985016122149E-07,6.30364789520171E-08,1.22092802554813E-07,6.88267097179261E-08,1.19327192962852E-08,1.37309398136507E-06,2.43977742712064E-06,1.39134768645352E-07
2014-02-09 00:00:00,8.95198360800962E-08,5.69050586677473E-08,1.22445779783969E-07,6.8560204107258E-08,1.20784977413931E-08,1.36947485367002E-06,2.44300715684607E-06,1.3993714570618E-07
2014-02-09 12:00:00,9.40355060050939E-08,6.04585410242382E-08,1.3048751710438E-07,7.01320169707603E-08,1.22478685505034E-08,1.36712436710273E-06,2.45889533517408E-06,1.39613193436468E-07
2014-02-10 00:00:00,8.30672994122652E-08,5.52438551186903E-08,1.28187558484755E-07,6.96592068212099E-08,1.23305710440838E-08,1.34835877995007E-06,2.4284835429072E-06,1.39299510815238E-07
2014-02-10 12:00:00,9.90734391748797E-08,6.16954568396229E-08,1.27495758731115E-07,6.98764685429804E-08,1.22517510361135E-08,1.38742777180281E-06,2.49647788917772E-06,1.40939600324811E-07
2014-02-11 00:00:00,8.80769266143491E-08,5.57620706418392E-08,1.13821522650832E-07,6.75642031097219E-08,1.20556683431471E-08,1.39425358915777E-06,2.47442883382534E-06,1.42711148569773E-07
2014-02-11 12:00:00,1.03475451158696E-07,6.20980008722544E-08,1.17415343059142E-07,7.0557182099287E-08,1.23523496275082E-08,1.35280264417075E-06,2.45672282703712E-06,1.3791379628169E-07
2014-02-12 00:00:00,8.98745903245728E-08,5.56589885656466E-08,1.10108236776314E-07,6.86258772548988E-08,1.21989562488923E-08,1.37299567326114E-06,2.45771948940389E-06,1.40784488443464E-07
2014-02-12 12:00:00,1.04911892027381E-07,6.08617089739441E-08,1.10430375829762E-07,7.04566883434909E-08,1.2346956587409E-08,1.3502873131009E-06,2.44083395411481E-06,1.37565793702707E-07
2014-02-13 00:00:00,8.8880086332394E-08,5.76532322368693E-08,1.11423493497743E-07,7.22173755633208E-08,1.24980592425528E-08,1.29120237918409E-06,2.32504338595258E-06,1.34560498895816E-07
2014-02-13 12:00:00,1.01403893327027E-07,6.27565697206068E-08,1.11830843890608E-07,7.32902058209727E-08,1.2529007870251E-08,1.30324142507316E-06,2.34265730335021E-06,1.3416960930526E-07
2014-02-14 00:00:00,8.70481639857707E-08,5.88032416949654E-08,1.12934370569591E-07,7.41542113996424E-08,1.25767266845625E-08,1.30061315627421E-06,2.33198600595641E-06,1.35176753357859E-07
2014-02-14 12:00:00,1.01073198579701E-07,6.43496471490144E-08,1.16299636053773E-07,7.63962774923419E-08,1.27739453854378E-08,1.30168244533107E-06,2.35870130942626E-06,1.33516522270145E-07
2014-02-15 00:00:00,8.33348384802512E-08,6.08786479785067E-08,1.27662465136806E-07,7.78192797416113E-08,1.27786564055987E-08,1.31501537619833E-06,2.34501756123216E-06,1.36301923586472E-07
2014-02-15 12:00:00,9.23993076715625E-08,6.66334937850774E-08,1.29753428166692E-07,7.96069391767352E-08,1.29193300161853E-08,1.31083178441223E-06,2.35817003766358E-06,1.34974739575508E-07
2014-02-16 00:00:00,7.54934359324759E-08,6.05629737895664E-08,1.32304924692134E-07,7.97223096590604E-08,1.29141042315598E-08,1.33983988518796E-06,2.37976743638776E-06,1.3861403534828E-07
2014-02-16 12:00:00,9.18195810772882E-08,6.76602300276089E-08,1.33121741528643E-07,7.90607051036455E-08,1.27375013062832E-08,1.38642636886059E-06,2.439219668776E-06,1.40600771859372E-07
2014-02-17 00:00:00,8.22841639701792E-08,5.93995363805369E-08,1.23685217547433E-07,7.51072103288303E-08,1.23742987788553E-08,1.44238666697111E-06,2.47410549366412E-06,1.45618364633354E-07
2014-02-17 12:00:00,8.75480644205314E-08,5.98177092108464E-08,1.17163471874273E-07,7.25367304076563E-08,1.20980611658705E-08,1.48035646060696E-06,2.50595538904489E-06,1.48162866927897E-07
2014-02-18 00:00:00,7.407093471669E-08,5.38603999352081E-08,1.05415749335087E-07,6.79160698746024E-08,1.15414483368129E-08,1.55282722567933E-06,2.56762079507042E-06,1.55273392797557E-07
2014-02-18 12:00:00,8.32525343294666E-08,5.92291217254661E-08,1.04616977352919E-07,6.77302052417427E-08,1.14592279154838E-08,1.53615741710621E-06,2.53256438496937E-06,1.5364961984202E-07
2014-02-19 00:00:00,7.30703189570535E-08,5.6096375577849E-08,1.02193992675515E-07,6.6700706838888E-08,1.13554189227738E-08,1.49626774165748E-06,2.45744516526464E-06,1.52122243573419E-07
2014-02-19 12:00:00,1.04302100416067E-07,6.56520562729871E-08,1.03162083653295E-07,6.85090632347305E-08,1.15517961959018E-08,1.46080006054077E-06,2.42741125035754E-06,1.47054080624597E-07
2014-02-20 00:00:00,1.00901979147524E-07,6.17428220044883E-08,1.02683126249478E-07,6.69050199929417E-08,1.14367505332211E-08,1.40860473931916E-06,2.32942161419277E-06,1.44137752846855E-07
2014-02-20 12:00:00,1.27799560945136E-07,6.73595079945634E-08,1.04418082528532E-07,6.74804585681865E-08,1.14916829689026E-08,1.39703707324601E-06,2.34236724543101E-06,1.41353276775852E-07
2014-02-21 00:00:00,1.12045003266564E-07,6.34729641340163E-08,1.07837632146388E-07,6.82517334177043E-08,1.15305174072452E-08,1.38786675903784E-06,2.32703408651273E-06,1.42021299828808E-07
2014-02-21 12:00:00,1.3093617542503E-07,6.75797498313244E-08,1.11349710642781E-07,6.90065274455065E-08,1.15949379298601E-08,1.38919203164393E-06,2.36329705954416E-06,1.40458666587267E-07
2014-02-22 00:00:00,1.11753270963027E-07,6.01206579071131E-08,1.079153172874E-07,6.720236373351E-08,1.14332338841209E-08,1.38923338123528E-06,2.34170789638545E-06,1.42167410868621E-07
2014-02-22 12:00:00,1.27275373792159E-07,6.58621711436856E-08,1.15780843880259E-07,7.05792978390229E-08,1.17253272431778E-08,1.37263737184068E-06,2.33177352301141E-06,1.39033884203534E-07
2014-02-23 00:00:00,1.05302633432932E-07,5.97828093480255E-08,1.17573871081472E-07,7.03874061166518E-08,1.16916331773284E-08,1.36698297198991E-06,2.32681321762615E-06,1.40328027536898E-07
2014-02-23 12:00:00,1.19570124537106E-07,6.50887778644131E-08,1.22619624752157E-07,7.24833814767872E-08,1.18596531818309E-08,1.36402965011506E-06,2.34964764494994E-06,1.38491476845919E-07
2014-02-24 00:00:00,9.62552732406874E-08,6.07805609863488E-08,1.22862509138594E-07,7.40936565047435E-08,1.19603974536615E-08,1.36574067946486E-06,2.34809217817237E-06,1.40028651850203E-07
2014-02-24 12:00:00,1.11337463272676E-07,6.55684582573913E-08,1.25245631934803E-07,7.51939024750818E-08,1.20753455456931E-08,1.38226091678495E-06,2.41878497068831E-06,1.39693250636806E-07
2014-02-25 00:00:00,9.07212228246174E-08,5.88228602479081E-08,1.2156330835081E-07,7.48262348385542E-08,1.20842139917086E-08,1.36765605416609E-06,2.3695961747028E-06,1.40125200254691E-07
2014-02-25 12:00:00,1.03572114848772E-07,6.38331283648188E-08,1.23187296838406E-07,7.66691431419896E-08,1.23072948189774E-08,1.39448319253639E-06,2.45597639846884E-06,1.40537439544724E-07
2014-02-26 00:00:00,8.6013474237808E-08,5.53214582601592E-08,1.16151933657018E-07,7.43853331641338E-08,1.22721726869471E-08,1.39442308285558E-06,2.42863947745103E-06,1.4194313303514E-07
2014-02-26 12:00:00,9.82813888486504E-08,6.00757476713274E-08,1.18291522239908E-07,7.66522064923836E-08,1.25897734050217E-08,1.3914853007399E-06,2.47172662215756E-06,1.40267866041599E-07
2014-02-27 00:00:00,8.11283337525081E-08,5.31418217264904E-08,1.12388731530118E-07,7.4675940347878E-08,1.24686614830597E-08,1.42812737411764E-06,2.49495146265692E-06,1.44387594811624E-07
2014-02-27 12:00:00,9.57865193782668E-08,5.86392868571926E-08,1.13662259349143E-07,7.70502843753198E-08,1.26826223409297E-08,1.42098485007791E-06,2.52125850702303E-06,1.42307412718265E-07
2014-02-28 00:00:00,8.21555935155982E-08,5.02337915575095E-08,1.08053165560327E-07,7.4160000898067E-08,1.25622455180333E-08,1.44086074985746E-06,2.56205520302409E-06,1.44647362504843E-07
2014-02-28 12:00:00,9.42687332716917E-08,5.51753121951467E-08,1.08291107624408E-07,7.49803800874371E-08,1.24082662041234E-08,1.5471820634993E-06,2.70585408465006E-06,1.5143358408802E-07
2014-03-01 00:00:00,8.2600509973926E-08,5.03625736075467E-08,1.02811975782202E-07,7.07996175408443E-08,1.17441235428028E-08,1.63785975474341E-06,2.76278658040053E-06,1.59683776422713E-07
2014-03-01 12:00:00,1.03433564475549E-07,5.41069752828776E-08,1.01026662642916E-07,6.92231757530486E-08,1.14604483969885E-08,1.62168231114938E-06,2.75714347382832E-06,1.57660435149085E-07
2014-03-02 00:00:00,9.58418419939943E-08,5.04123783310678E-08,1.01357154429038E-07,6.6070232598392E-08,1.0964742515444E-08,1.67590561307843E-06,2.8228202185175E-06,1.63262957451549E-07
2014-03-02 12:00:00,1.19479636543669E-07,5.54441438987405E-08,1.0389033772608E-07,6.82301328445949E-08,1.11822493390529E-08,1.54907369068618E-06,2.71027131720994E-06,1.52643093012248E-07
2014-03-03 00:00:00,1.01727874841828E-07,5.22033611956026E-08,1.07613886143895E-07,7.05889171307968E-08,1.14578094735549E-08,1.54237681932111E-06,2.71783474923645E-06,1.52954949216555E-07
2014-03-03 12:00:00,1.09438590905421E-07,5.63472356614459E-08,1.1296903230228E-07,7.2287556062965E-08,1.15668670045711E-08,1.49605571771087E-06,2.63515408388257E-06,1.48929886607726E-07
2014-03-04 00:00:00,8.63855234613937E-08,5.03344298443022E-08,1.10090285674637E-07,7.26770546257621E-08,1.16346737125188E-08,1.48586516909223E-06,2.65985867811192E-06,1.49820049260327E-07
2014-03-04 12:00:00,1.0183557692645E-07,5.59870649026153E-08,1.11044711807137E-07,7.44541093489028E-08,1.17172778021481E-08,1.50431719680155E-06,2.6718965728933E-06,1.49600773520597E-07
2014-03-05 00:00:00,8.83847721880356E-08,5.27980150468761E-08,1.11814220577216E-07,7.52632748579435E-08,1.17449997371938E-08,1.46163385216521E-06,2.62598751950801E-06,1.47658360917113E-07
2014-03-05 12:00:00,1.03932020483443E-07,5.72171861576071E-08,1.1469341195987E-07,7.70165558784494E-08,1.188041725329E-08,1.49338159691152E-06,2.72081669607323E-06,1.48214065390419E-07
2014-03-06 00:00:00,8.81398077658168E-08,5.22589660206773E-08,1.11519727917963E-07,7.58769977460056E-08,1.16488077448775E-08,1.49204686888068E-06,2.65684718364601E-06,1.4948328056738E-07
2014-03-06 12:00:00,1.03301698966343E-07,5.58180810244823E-08,1.11956096289964E-07,7.57775281937873E-08,1.155585991079E-08,1.48518469218485E-06,2.67266558042521E-06,1.47850619427755E-07
2014-03-07 00:00:00,8.89800043377321E-08,4.95845979099236E-08,1.06581226586777E-07,7.22187375506911E-08,1.10445057671874E-08,1.53501555666598E-06,2.68875594263655E-06,1.52889096713976E-07
2014-03-07 12:00:00,1.07709025705365E-07,5.37835318196216E-08,1.06010525807524E-07,7.21033572745901E-08,1.09552442596754E-08,1.56154694003498E-06,2.75569291818078E-06,1.53322587353329E-07
2014-03-08 00:00:00,9.32210118513861E-08,4.94231036916644E-08,1.05996674064399E-07,7.18334175411796E-08,1.08511434383334E-08,1.51160123089354E-06,2.70373122481657E-06,1.51233031508492E-07
2014-03-08 12:00:00,1.09980461744895E-07,5.40258677776574E-08,1.07758003781549E-07,7.24463159056717E-08,1.08136532745164E-08,1.51882286105527E-06,2.72298872022311E-06,1.50452250558652E-07
2014-03-09 00:00:00,9.25268046406275E-08,4.95525033102688E-08,1.07021713632006E-07,7.28509917963558E-08,1.08143920002687E-08,1.44014943626381E-06,2.60670459215786E-06,1.46289428958542E-07
2014-03-09 12:00:00,1.05796406507607E-07,5.81935104579606E-08,1.46952278319874E-07,7.56830293382336E-08,1.09711703529845E-08,1.45023972888138E-06,2.66491722816238E-06,1.4645107494974E-07
2014-03-10 00:00:00,8.59776714530432E-08,5.38894808003108E-08,1.64362047074659E-07,7.65462252705661E-08,1.09657616838278E-08,1.42826297649698E-06,2.60748636175941E-06,1.46902608409561E-07
2014-03-10 12:00:00,1.01540803575847E-07,6.39112035293025E-08,1.81405377295707E-07,7.62641658867057E-08,1.06751440338516E-08,1.49909465711659E-06,2.74447197809842E-06,1.51318859669973E-07
2014-03-11 00:00:00,8.67815858336207E-08,5.89992743449504E-08,1.6169696758496E-07,7.33587580410156E-08,1.00519528046201E-08,1.50669819600108E-06,2.68763958830791E-06,1.53752257767526E-07
2014-03-11 12:00:00,1.01409854461443E-07,6.7202955868256E-08,1.47122381765361E-07,7.43059524723663E-08,1.0042906596297E-08,1.5453545553026E-06,2.79432328823774E-06,1.55122646981303E-07
2014-03-12 00:00:00,8.83142469863072E-08,6.1861805211518E-08,1.37378171997865E-07,7.36720333353609E-08,9.82584748717944E-09,1.48924480794957E-06,2.68043153608674E-06,1.52498744994434E-07
2014-03-12 12:00:00,1.02827741126525E-07,7.3117152869295E-08,1.39152453175838E-07,7.72608070121625E-08,1.00135841122348E-08,1.47355897560157E-06,2.71795793135095E-06,1.49875148694671E-07
2014-03-13 00:00:00,8.61140290539214E-08,6.61510587277233E-08,1.32958235917398E-07,7.77581596055063E-08,9.97879087745448E-09,1.43302536522437E-06,2.62417847386939E-06,1.48260650543339E-07
2014-03-13 12:00:00,1.00327529335646E-07,7.25948189485969E-08,1.29327772036497E-07,7.92459985666924E-08,1.00440238946946E-08,1.42472870318061E-06,2.66042262565049E-06,1.46210032375017E-07
2014-03-14 00:00:00,8.40931799276364E-08,6.46516124727569E-08,1.23599184133283E-07,7.8831053463529E-08,9.97845838791837E-09,1.41918480221928E-06,2.62748916735012E-06,1.4708307269848E-07
2014-03-14 12:00:00,9.85113151095765E-08,6.87191551932749E-08,1.19807197013088E-07,7.89568158685184E-08,9.95917860246235E-09,1.4607514798394E-06,2.71765122602896E-06,1.4858770633975E-07
2014-03-15 00:00:00,8.40832385361019E-08,6.07639026367396E-08,1.16052359713005E-07,7.71153467330011E-08,9.78356923530554E-09,1.49454199946123E-06,2.74746489162639E-06,1.52352571097752E-07
2014-03-15 12:00:00,9.95936477732341E-08,6.64983729163255E-08,1.15697666797786E-07,7.944185189264E-08,1.00503192602578E-08,1.52949963435054E-06,2.83446745199045E-06,1.53038253812276E-07
2014-03-16 00:00:00,8.23560706194989E-08,6.35134934828973E-08,1.23149057735083E-07,8.22076546313702E-08,1.02257012124973E-08,1.55541767307726E-06,2.87745822641899E-06,1.56317194835347E-07
2014-03-16 12:00:00,9.64672844778837E-08,6.63408405941576E-08,1.19534705805084E-07,8.22448361197185E-08,1.02696154127937E-08,1.5486891683001E-06,2.90909153348325E-06,1.54607399969382E-07
2014-03-17 00:00:00,7.8610114245315E-08,5.3136432006546E-08,1.10947532693931E-07,7.78238495148716E-08,1.02275405088617E-08,1.53607786926196E-06,2.92003407272901E-06,1.5536707389872E-07
2014-03-17 12:00:00,8.62292411538818E-08,5.23592401099725E-08,1.07645357517325E-07,7.61832397340379E-08,1.03692046941162E-08,1.57849862027392E-06,2.97115780209958E-06,1.57525045130097E-07
2014-03-18 00:00:00,7.87137977509708E-08,4.75464109270653E-08,1.02416849952465E-07,7.37213215177916E-08,1.044251032628E-08,1.59167150007206E-06,2.93372598175183E-06,1.58660975564105E-07
2014-03-18 12:00:00,9.42848668879444E-08,4.73025286931603E-08,9.87966693948417E-08,7.06749073338047E-08,1.05429458482252E-08,1.60041175027E-06,2.94786139495171E-06,1.58002395520092E-07
2014-03-19 00:00:00,8.55250642740049E-08,4.48985739648425E-08,9.86339747291771E-08,7.00178182914467E-08,1.06636792266847E-08,1.66132137639308E-06,3.03082546125735E-06,1.62935948133596E-07
2014-03-19 12:00:00,1.00646029942577E-07,4.7205092333212E-08,9.98002806417304E-08,6.94454848880846E-08,1.06938613340064E-08,1.66258803251725E-06,3.0593157323949E-06,1.61960788025492E-07
2014-03-20 00:00:00,9.13753390880419E-08,4.53756208213836E-08,1.01941160204495E-07,7.01695986075192E-08,1.08039819437555E-08,1.60688869314619E-06,2.96354365480606E-06,1.58674336733714E-07
2014-03-20 12:00:00,1.07234420276476E-07,4.82109358130042E-08,1.03394239215818E-07,7.04213489226447E-08,1.0869899982029E-08,1.60753175732988E-06,2.98650428126833E-06,1.57588546916168E-07
2014-03-21 00:00:00,9.51462937437163E-08,4.6107238694138E-08,1.05789976337656E-07,7.0772606846427E-08,1.09787242931854E-08,1.53350468166286E-06,2.86438362908759E-06,1.53349466045976E-07
2014-03-21 12:00:00,1.06981335169507E-07,4.85681233861647E-08,1.08451341536774E-07,7.18878556112871E-08,1.11714182694062E-08,1.46607239785759E-06,2.77378433053187E-06,1.4742588480315E-07
2014-03-22 00:00:00,9.29119406161014E-08,4.63680194592424E-08,1.0989126486557E-07,7.21644325845638E-08,1.12130279459984E-08,1.43133475223945E-06,2.71732246926281E-06,1.45987486140037E-07
2014-03-22 12:00:00,1.06581473006264E-07,4.90068900821392E-08,1.10472510917233E-07,7.25689259582594E-08,1.13055531839119E-08,1.37259772544656E-06,2.59533378601514E-06,1.4071879522523E-07
2014-03-23 00:00:00,9.09465336529977E-08,4.63471500190398E-08,1.10537088704388E-07,7.22571185087277E-08,1.13470034788921E-08,1.27586218699177E-06,2.4116801193978E-06,1.35289428598793E-07
2014-03-23 12:00:00,1.0221542129668E-07,4.91852059508964E-08,1.12295353965851E-07,7.26422681792998E-08,1.1387811922581E-08,1.26409840832709E-06,2.37378259146041E-06,1.33643168907568E-07
2014-03-24 00:00:00,8.81501766612695E-08,4.7371019161536E-08,1.14276873428115E-07,7.29940295169911E-08,1.14111946762021E-08,1.20030726005715E-06,2.25828148563081E-06,1.30431670137065E-07
2014-03-24 12:00:00,1.01482544858674E-07,5.04863232235517E-08,1.15814485286682E-07,7.41950578814955E-08,1.1570484059448E-08,1.15640681625335E-06,2.19788984957149E-06,1.26206385377173E-07
2014-03-25 00:00:00,8.53018411450647E-08,4.76925738405873E-08,1.13370156951023E-07,7.34653469838327E-08,1.14841812166553E-08,1.09758547438562E-06,2.06271060535181E-06,1.23599361033162E-07
2014-03-25 12:00:00,1.00213275695311E-07,5.13826026234566E-08,1.1495370134134E-07,7.51029106589814E-08,1.16537715337212E-08,1.10518349379112E-06,2.12167861830914E-06,1.22745346186936E-07
2014-03-26 00:00:00,8.45800939069508E-08,4.81719943723532E-08,1.11793967828092E-07,7.30825013035513E-08,1.14170783381409E-08,1.08425452011693E-06,2.0568815379437E-06,1.22762613603668E-07
2014-03-26 12:00:00,1.00529320076978E-07,5.11266696332149E-08,1.09102631265965E-07,7.09447647990409E-08,1.11928255598245E-08,1.17522382330838E-06,2.21203771391439E-06,1.28157268054666E-07
2014-03-27 00:00:00,8.8426111121218E-08,4.95662343101582E-08,1.11791837384524E-07,6.89385702864027E-08,1.0918331283434E-08,1.24411885514363E-06,2.30920358534279E-06,1.34455917925405E-07
2014-03-27 12:00:00,1.06193442896105E-07,5.47290165660958E-08,1.12758509156656E-07,6.75369604626376E-08,1.0692698074131E-08,1.34886370145399E-06,2.50535738235533E-06,1.41201712337467E-07
2014-03-28 00:00:00,9.43993179752975E-08,5.39250886520519E-08,1.20474369788504E-07,6.5701499730793E-08,1.03796965023881E-08,1.42378474432525E-06,2.59513356489682E-06,1.48659254797879E-07
2014-03-28 12:00:00,1.14647293697961E-07,5.98697947197236E-08,1.18828271243821E-07,6.62292914272901E-08,1.03867198314628E-08,1.52124876940692E-06,2.81541354237032E-06,1.54359085757174E-07
2014-03-29 00:00:00,1.00076466682719E-07,5.8343847768798E-08,1.23453887536846E-07,6.55175496260961E-08,1.02130561998897E-08,1.56410217718003E-06,2.88457941749862E-06,1.59460613423275E-07
2014-03-29 12:00:00,1.18317239325354E-07,6.67191656262794E-08,1.34456788295632E-07,6.68800464673005E-08,1.0208790902097E-08,1.62689879631881E-06,3.02004031669535E-06,1.6304118982836E-07
2014-03-30 00:00:00,1.02754707212098E-07,6.47387917810824E-08,1.29122452025478E-07,6.63515029831757E-08,1.00456478231239E-08,1.67290902454054E-06,3.09064562060043E-06,1.68153371468921E-07
2014-03-30 12:00:00,1.21111363450994E-07,7.02857449507083E-08,1.3018647494094E-07,6.77132667273278E-08,1.02079357228468E-08,1.65549917166885E-06,3.09760879675793E-06,1.65258595135501E-07
2014-03-31 00:00:00,9.96106268496897E-08,7.02271212979356E-08,1.4591263337593E-07,7.08067071309491E-08,1.03551674161378E-08,1.68149751094292E-06,3.16652708956018E-06,1.68852450238123E-07
2014-03-31 12:00:00,1.16756822402683E-07,7.78766152729028E-08,1.40743567748775E-07,7.00954303194733E-08,1.01861858891099E-08,1.7528779811959E-06,3.24672711454906E-06,1.72750953693163E-07
2014-04-01 00:00:00,1.04310769402817E-07,7.68413957850202E-08,1.42279848869451E-07,7.17664543375434E-08,1.03243672352811E-08,1.683672945062E-06,3.16147404987442E-06,1.69238411872087E-07
2014-04-01 12:00:00,1.19629616935494E-07,8.39832045808263E-08,1.39928779669353E-07,7.29979098089147E-08,1.03846864475549E-08,1.69564585494349E-06,3.19476149257179E-06,1.68644638282133E-07
2014-04-02 00:00:00,1.00577244389652E-07,8.06224633924146E-08,1.40313040784352E-07,7.4294736173296E-08,1.04232573663582E-08,1.64842019259861E-06,3.11211555944383E-06,1.67123344748043E-07
2014-04-02 12:00:00,1.14107159441256E-07,8.82940357205215E-08,1.43543420548011E-07,7.60331051204399E-08,1.054561768918E-08,1.64641713244984E-06,3.14223320160412E-06,1.65659605674113E-07
